TotalTime,ReviewCount,Calories,SugarContent,ProteinContent,RecipeServings,Rating,predictionBasedOnText,predictionBasedOnImage,IngredientCount,InstructionCount
50,5,536.3,52.8,5.4,12.0,5,5,0,12,12
50,5,536.3,52.8,5.4,12.0,5,5,5,12,12
50,5,536.3,52.8,5.4,12.0,5,5,5,12,12
90,1,542.1,12.5,38.4,8.0,5,5,3,10,5
112,1,554.5,2.0,16.4,2.0,5,5,5,3,7
6,1,338.8,0.2,7.0,2.0,5,5,5,3,2
305,4,72.7,1.3,5.4,6.0,5,5,5,12,4
305,4,72.7,1.3,5.4,6.0,5,5,1,12,4
305,4,72.7,1.3,5.4,6.0,4,5,4,12,4
305,4,72.7,1.3,5.4,6.0,4,4,4,12,4
30,2,144.9,1.2,3.5,22.0,4,5,4,6,4
30,2,144.9,1.2,3.5,22.0,4,4,4,6,4
60,2,82.7,11.2,0.9,30.0,5,5,0,15,6
60,2,82.7,11.2,0.9,30.0,5,5,0,15,6
100,1,153.6,1.9,6.9,8.0,3,3,3,21,21
20,1,356.6,3.4,9.5,4.0,4,4,4,11,8
5,1,330.8,3.7,30.2,1.0,4,5,4,7,4
35,1,307.7,8.1,18.9,3.0,3,4,3,10,6
27,6,261.6,25.2,4.1,30.0,4,4,4,12,6
27,6,261.6,25.2,4.1,30.0,4,5,4,12,6
27,6,261.6,25.2,4.1,30.0,4,4,4,12,6
27,6,261.6,25.2,4.1,30.0,5,5,5,12,6
27,6,261.6,25.2,4.1,30.0,4,4,1,12,6
27,6,261.6,25.2,4.1,30.0,5,5,3,12,6
10,1,129.9,0.8,4.5,3.0,5,5,3,8,3
2895,1,1590.7,15.1,43.0,1.0,5,5,5,4,3
60,1,314.8,35.4,3.2,9.0,5,5,5,9,8
10,1,73.9,1.2,1.0,4.0,5,5,2,4,2
50,1,574.0,2.1,20.6,8.0,5,5,5,7,8
75,1,322.9,0.9,20.1,14.0,5,5,5,9,8
60,1,252.0,14.3,4.5,12.0,5,5,5,9,7
50,1,869.5,52.2,13.1,8.0,2,1,2,16,12
55,1,297.7,4.1,8.2,4.0,5,5,5,4,12
135,1,394.3,20.6,5.1,10.0,5,5,5,13,13
93,2,92.8,0.1,2.1,18.0,5,5,3,4,9
93,2,92.8,0.1,2.1,18.0,5,5,5,4,9
165,1,203.4,5.1,4.0,20.0,5,5,5,5,9
105,1,911.0,37.1,22.5,10.0,4,4,4,11,9
45,2,308.9,3.6,10.7,6.0,5,5,5,11,19
45,2,308.9,3.6,10.7,6.0,5,5,5,11,19
25,2,251.3,1.8,5.5,12.0,4,4,4,12,8
25,2,251.3,1.8,5.5,12.0,5,5,5,12,8
20,1,175.5,2.1,7.2,4.0,5,5,5,10,9
180,1,590.6,24.0,6.2,8.0,5,5,4,24,10
20,1,163.2,12.2,2.1,8.0,4,5,4,8,8
38,3,137.6,0.1,6.6,6.0,5,5,5,4,6
38,3,137.6,0.1,6.6,6.0,5,5,5,4,6
38,3,137.6,0.1,6.6,6.0,0,5,3,4,6
40,1,320.9,2.1,8.0,12.0,4,5,4,7,8
105,1,328.1,61.1,1.7,10.0,4,5,5,15,9
10,1,176.7,14.1,5.3,4.0,5,5,5,7,5
75,2,577.7,1.6,33.7,8.0,4,4,4,13,7
75,2,577.7,1.6,33.7,8.0,0,5,1,13,7
30,3,481.6,46.6,4.8,12.0,5,5,5,9,6
30,3,481.6,46.6,4.8,12.0,4,4,4,9,6
30,3,481.6,46.6,4.8,12.0,4,4,4,9,6
45,2,182.0,2.1,1.9,8.0,5,5,2,8,17
45,2,182.0,2.1,1.9,8.0,5,5,5,8,17
75,2,131.5,3.0,12.1,10.0,4,5,4,10,2
75,2,131.5,3.0,12.1,10.0,5,5,5,10,2
65,1,467.6,57.0,5.5,4.0,5,5,5,11,3
50,1,157.8,17.2,1.8,36.0,5,5,5,7,11
99,1,175.2,4.2,4.1,24.0,1,1,1,8,4
20,8,474.9,7.4,8.0,3.0,5,5,5,10,9
20,8,474.9,7.4,8.0,3.0,5,5,5,10,9
20,8,474.9,7.4,8.0,3.0,5,5,5,10,9
20,8,474.9,7.4,8.0,3.0,5,5,5,10,9
20,8,474.9,7.4,8.0,3.0,5,5,5,10,9
20,8,474.9,7.4,8.0,3.0,4,5,3,10,9
20,8,474.9,7.4,8.0,3.0,5,5,1,10,9
20,8,474.9,7.4,8.0,3.0,0,5,0,10,9
65,16,1022.6,60.7,11.0,12.0,5,5,2,17,13
65,16,1022.6,60.7,11.0,12.0,4,4,0,17,13
65,16,1022.6,60.7,11.0,12.0,5,5,4,17,13
65,16,1022.6,60.7,11.0,12.0,5,5,5,17,13
65,16,1022.6,60.7,11.0,12.0,5,5,5,17,13
65,16,1022.6,60.7,11.0,12.0,0,0,0,17,13
65,16,1022.6,60.7,11.0,12.0,3,4,3,17,13
65,16,1022.6,60.7,11.0,12.0,5,5,0,17,13
65,16,1022.6,60.7,11.0,12.0,5,4,5,17,13
65,16,1022.6,60.7,11.0,12.0,3,3,3,17,13
65,16,1022.6,60.7,11.0,12.0,5,5,5,17,13
65,16,1022.6,60.7,11.0,12.0,1,1,1,17,13
65,16,1022.6,60.7,11.0,12.0,5,5,5,17,13
65,16,1022.6,60.7,11.0,12.0,4,5,4,17,13
65,16,1022.6,60.7,11.0,12.0,1,1,3,17,13
65,16,1022.6,60.7,11.0,12.0,1,1,1,17,13
40,20,645.5,4.3,49.7,4.0,5,5,4,9,13
40,20,645.5,4.3,49.7,4.0,0,5,3,9,13
40,20,645.5,4.3,49.7,4.0,4,5,4,9,13
40,20,645.5,4.3,49.7,4.0,5,5,5,9,13
40,20,645.5,4.3,49.7,4.0,5,5,5,9,13
40,20,645.5,4.3,49.7,4.0,1,1,1,9,13
40,20,645.5,4.3,49.7,4.0,5,5,0,9,13
40,20,645.5,4.3,49.7,4.0,5,5,5,9,13
40,20,645.5,4.3,49.7,4.0,0,5,0,9,13
40,20,645.5,4.3,49.7,4.0,5,5,5,9,13
40,20,645.5,4.3,49.7,4.0,5,5,5,9,13
40,20,645.5,4.3,49.7,4.0,5,5,5,9,13
40,20,645.5,4.3,49.7,4.0,5,5,5,9,13
40,20,645.5,4.3,49.7,4.0,5,5,5,9,13
40,20,645.5,4.3,49.7,4.0,5,5,5,9,13
40,20,645.5,4.3,49.7,4.0,5,5,5,9,13
40,20,645.5,4.3,49.7,4.0,5,5,5,9,13
40,20,645.5,4.3,49.7,4.0,0,0,0,9,13
40,20,645.5,4.3,49.7,4.0,5,5,5,9,13
40,20,645.5,4.3,49.7,4.0,5,5,5,9,13
210,6,1124.7,70.9,10.2,12.0,5,5,0,19,35
210,6,1124.7,70.9,10.2,12.0,2,2,2,19,35
210,6,1124.7,70.9,10.2,12.0,5,5,5,19,35
210,6,1124.7,70.9,10.2,12.0,5,5,0,19,35
210,6,1124.7,70.9,10.2,12.0,5,5,4,19,35
210,6,1124.7,70.9,10.2,12.0,5,5,5,19,35
33,1,565.3,51.7,32.8,6.0,5,5,0,9,5
70,1,473.7,29.0,14.0,4.0,5,5,5,3,3
30,4,282.8,1.4,16.3,6.0,5,5,5,3,4
30,4,282.8,1.4,16.3,6.0,2,2,3,3,4
30,4,282.8,1.4,16.3,6.0,5,5,5,3,4
30,4,282.8,1.4,16.3,6.0,5,5,5,3,4
45,1,94.4,12.8,1.0,16.0,4,4,4,9,9
60,1,462.1,18.1,8.7,10.0,5,5,3,14,13
75,1,109.9,18.9,0.8,16.0,4,4,4,12,6
990,1,613.2,0.5,18.0,6.0,5,5,5,4,12
55,5,132.7,8.1,5.5,8.0,5,5,5,7,3
55,5,132.7,8.1,5.5,8.0,4,4,0,7,3
55,5,132.7,8.1,5.5,8.0,5,5,5,7,3
55,5,132.7,8.1,5.5,8.0,1,1,1,7,3
55,5,132.7,8.1,5.5,8.0,5,5,5,7,3
65,1,228.4,17.1,5.7,12.0,5,5,5,6,6
35,2,345.1,0.9,18.0,4.0,5,5,2,16,6
35,2,345.1,0.9,18.0,4.0,5,5,5,16,6
150,1,1312.0,126.5,7.9,10.0,5,5,5,7,8
15,1,890.5,4.3,30.8,2.0,5,5,5,9,5
21,1,396.6,0.2,32.6,4.0,5,5,5,5,1
220,3,210.2,7.5,7.0,16.0,0,0,0,10,6
220,3,210.2,7.5,7.0,16.0,5,5,5,10,6
220,3,210.2,7.5,7.0,16.0,1,0,0,10,6
40,1,439.6,72.7,1.6,16.0,5,5,5,5,6
70,1,263.4,11.6,4.9,24.0,5,5,5,15,28
55,1,381.7,33.6,3.0,12.0,5,5,5,4,8
65,20,269.6,1.5,9.3,12.0,5,5,2,11,9
65,20,269.6,1.5,9.3,12.0,5,5,5,11,9
65,20,269.6,1.5,9.3,12.0,5,5,5,11,9
65,20,269.6,1.5,9.3,12.0,0,0,0,11,9
65,20,269.6,1.5,9.3,12.0,0,0,0,11,9
65,20,269.6,1.5,9.3,12.0,5,5,1,11,9
65,20,269.6,1.5,9.3,12.0,5,5,0,11,9
65,20,269.6,1.5,9.3,12.0,5,5,3,11,9
65,20,269.6,1.5,9.3,12.0,5,5,5,11,9
65,20,269.6,1.5,9.3,12.0,5,5,5,11,9
65,20,269.6,1.5,9.3,12.0,5,5,5,11,9
65,20,269.6,1.5,9.3,12.0,5,5,5,11,9
65,20,269.6,1.5,9.3,12.0,0,4,0,11,9
65,20,269.6,1.5,9.3,12.0,5,5,0,11,9
65,20,269.6,1.5,9.3,12.0,5,5,5,11,9
65,20,269.6,1.5,9.3,12.0,5,5,5,11,9
65,20,269.6,1.5,9.3,12.0,0,2,0,11,9
65,20,269.6,1.5,9.3,12.0,5,5,5,11,9
65,20,269.6,1.5,9.3,12.0,4,5,3,11,9
65,20,269.6,1.5,9.3,12.0,5,5,5,11,9
15,3,114.4,0.8,0.5,4.0,5,5,5,6,8
15,3,114.4,0.8,0.5,4.0,5,5,5,6,8
15,3,114.4,0.8,0.5,4.0,5,5,5,6,8
85,2,427.7,8.1,43.9,4.0,5,5,5,7,5
85,2,427.7,8.1,43.9,4.0,5,5,5,7,5
55,1,431.0,38.4,7.5,8.0,5,5,5,7,12
50,1,367.8,50.9,3.0,6.0,3,4,3,16,5
210,5,194.7,4.9,5.3,12.0,5,5,5,10,21
210,5,194.7,4.9,5.3,12.0,5,5,5,10,21
210,5,194.7,4.9,5.3,12.0,5,5,5,10,21
210,5,194.7,4.9,5.3,12.0,5,5,2,10,21
210,5,194.7,4.9,5.3,12.0,5,5,5,10,21
2,4,216.9,13.5,1.9,1.0,4,4,0,7,1
2,4,216.9,13.5,1.9,1.0,4,4,4,7,1
2,4,216.9,13.5,1.9,1.0,5,5,5,7,1
2,4,216.9,13.5,1.9,1.0,5,5,5,7,1
20,1,358.8,23.4,5.5,6.0,5,5,5,6,4
15,2,580.3,0.9,47.0,4.0,5,5,3,6,2
15,2,580.3,0.9,47.0,4.0,5,5,5,6,2
55,1,166.9,1.5,7.2,4.0,5,4,5,4,10
35,4,347.7,3.4,31.6,4.0,5,5,5,4,9
35,4,347.7,3.4,31.6,4.0,5,5,5,4,9
35,4,347.7,3.4,31.6,4.0,5,5,5,4,9
35,4,347.7,3.4,31.6,4.0,5,5,5,4,9
150,1,368.9,1.1,13.3,8.0,5,5,5,13,7
50,4,506.7,3.1,38.8,6.0,5,5,5,21,4
50,4,506.7,3.1,38.8,6.0,5,5,5,21,4
50,4,506.7,3.1,38.8,6.0,5,5,0,21,4
50,4,506.7,3.1,38.8,6.0,5,5,5,21,4
25,1,170.1,13.3,2.1,18.0,4,4,0,13,12
35,1,314.9,17.6,7.4,6.0,5,5,5,11,5
65,4,267.6,3.0,18.4,4.0,5,5,5,9,4
65,4,267.6,3.0,18.4,4.0,5,5,5,9,4
65,4,267.6,3.0,18.4,4.0,5,5,5,9,4
65,4,267.6,3.0,18.4,4.0,5,5,5,9,4
22,2,182.5,6.5,3.1,9.0,5,5,0,6,2
22,2,182.5,6.5,3.1,9.0,5,5,5,6,2
74,4,270.8,0.2,8.7,8.0,5,5,5,8,4
74,4,270.8,0.2,8.7,8.0,4,4,2,8,4
74,4,270.8,0.2,8.7,8.0,5,5,5,8,4
74,4,270.8,0.2,8.7,8.0,3,3,3,8,4
22,1,267.5,14.5,7.4,6.0,5,5,5,8,9
30,1,332.0,8.8,11.5,4.0,5,5,5,3,4
15,4,633.3,3.7,27.6,6.0,5,5,5,5,9
15,4,633.3,3.7,27.6,6.0,5,5,4,5,9
15,4,633.3,3.7,27.6,6.0,5,5,5,5,9
15,4,633.3,3.7,27.6,6.0,5,5,3,5,9
50,1,163.9,1.8,2.6,2.0,5,5,5,9,10
24,3,122.6,0.0,1.1,8.0,5,5,2,8,5
24,3,122.6,0.0,1.1,8.0,5,5,5,8,5
24,3,122.6,0.0,1.1,8.0,5,5,5,8,5
50,1,285.2,2.3,28.5,4.0,5,0,5,10,6
320,6,161.6,9.2,9.4,6.0,5,5,5,8,16
320,6,161.6,9.2,9.4,6.0,5,5,5,8,16
320,6,161.6,9.2,9.4,6.0,5,5,5,8,16
320,6,161.6,9.2,9.4,6.0,5,5,0,8,16
320,6,161.6,9.2,9.4,6.0,5,5,5,8,16
320,6,161.6,9.2,9.4,6.0,5,5,5,8,16
35,1,343.1,1.2,27.7,4.0,5,5,5,4,1
30,2,252.3,7.1,18.7,4.0,5,5,5,14,5
30,2,252.3,7.1,18.7,4.0,5,5,1,14,5
40,2,658.4,3.9,28.4,4.0,5,5,5,6,5
40,2,658.4,3.9,28.4,4.0,4,5,4,6,5
20,2,149.7,0.2,2.6,4.0,5,5,5,13,10
20,2,149.7,0.2,2.6,4.0,5,5,4,13,10
242,5,31.7,6.1,0.4,1.0,5,5,5,3,1
242,5,31.7,6.1,0.4,1.0,5,5,5,3,1
242,5,31.7,6.1,0.4,1.0,4,4,4,3,1
242,5,31.7,6.1,0.4,1.0,4,4,4,3,1
242,5,31.7,6.1,0.4,1.0,5,5,5,3,1
12,10,404.7,7.7,33.4,4.0,5,5,5,9,5
12,10,404.7,7.7,33.4,4.0,5,5,5,9,5
12,10,404.7,7.7,33.4,4.0,5,5,4,9,5
12,10,404.7,7.7,33.4,4.0,5,5,5,9,5
12,10,404.7,7.7,33.4,4.0,5,5,0,9,5
12,10,404.7,7.7,33.4,4.0,5,5,5,9,5
12,10,404.7,7.7,33.4,4.0,5,5,4,9,5
12,10,404.7,7.7,33.4,4.0,5,5,5,9,5
12,10,404.7,7.7,33.4,4.0,5,5,1,9,5
12,10,404.7,7.7,33.4,4.0,5,5,5,9,5
45,5,142.4,5.0,2.7,6.0,5,5,5,11,8
45,5,142.4,5.0,2.7,6.0,3,3,3,11,8
45,5,142.4,5.0,2.7,6.0,4,4,4,11,8
45,5,142.4,5.0,2.7,6.0,5,5,0,11,8
45,5,142.4,5.0,2.7,6.0,5,5,3,11,8
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,0,5,2,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,0,5,0,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,4,12,3
35,58,378.8,1.8,10.9,6.0,0,5,0,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,4,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,4,5,4,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,0,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,2,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,0,5,0,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,0,5,0,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,4,12,3
35,58,378.8,1.8,10.9,6.0,5,5,2,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,4,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
35,58,378.8,1.8,10.9,6.0,5,5,5,12,3
40,1,662.6,11.6,35.1,4.0,5,5,5,9,2
85,1,634.7,3.0,26.1,4.0,5,5,5,10,4
45,12,820.0,2.2,34.9,4.0,5,5,5,10,4
45,12,820.0,2.2,34.9,4.0,5,5,5,10,4
45,12,820.0,2.2,34.9,4.0,5,5,3,10,4
45,12,820.0,2.2,34.9,4.0,5,5,5,10,4
45,12,820.0,2.2,34.9,4.0,5,5,5,10,4
45,12,820.0,2.2,34.9,4.0,5,5,0,10,4
45,12,820.0,2.2,34.9,4.0,5,5,2,10,4
45,12,820.0,2.2,34.9,4.0,5,5,5,10,4
45,12,820.0,2.2,34.9,4.0,5,5,2,10,4
45,12,820.0,2.2,34.9,4.0,5,5,5,10,4
45,12,820.0,2.2,34.9,4.0,0,0,5,10,4
45,12,820.0,2.2,34.9,4.0,5,0,5,10,4
70,1,589.3,7.0,12.2,4.0,5,5,5,12,6
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,4,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,0,5,0,5,4
30,30,539.1,2.9,32.9,4.0,5,5,1,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,0,0,0,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,4,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,3,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,4,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,2,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
30,30,539.1,2.9,32.9,4.0,5,5,5,5,4
25,1,138.7,1.7,7.8,4.0,5,5,2,7,5
40,1,1099.1,9.8,64.7,4.0,5,5,5,15,6
30,2,227.8,0.6,30.5,4.0,0,5,0,9,3
30,2,227.8,0.6,30.5,4.0,4,5,4,9,3
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,4,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,2,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,0,0,4,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,3,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,0,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,1,7,7
60,41,196.8,3.0,5.9,12.0,5,5,3,7,7
60,41,196.8,3.0,5.9,12.0,0,5,0,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,0,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,0,7,7
60,41,196.8,3.0,5.9,12.0,5,5,1,7,7
60,41,196.8,3.0,5.9,12.0,5,5,3,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,0,5,0,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
60,41,196.8,3.0,5.9,12.0,0,5,0,7,7
60,41,196.8,3.0,5.9,12.0,5,5,5,7,7
30,27,542.4,3.8,42.3,4.0,5,5,5,7,3
30,27,542.4,3.8,42.3,4.0,5,0,5,7,3
30,27,542.4,3.8,42.3,4.0,0,5,0,7,3
30,27,542.4,3.8,42.3,4.0,5,5,5,7,3
30,27,542.4,3.8,42.3,4.0,5,5,5,7,3
30,27,542.4,3.8,42.3,4.0,5,5,5,7,3
30,27,542.4,3.8,42.3,4.0,5,5,4,7,3
30,27,542.4,3.8,42.3,4.0,5,5,5,7,3
30,27,542.4,3.8,42.3,4.0,5,5,5,7,3
30,27,542.4,3.8,42.3,4.0,0,0,4,7,3
30,27,542.4,3.8,42.3,4.0,5,5,5,7,3
30,27,542.4,3.8,42.3,4.0,5,5,5,7,3
30,27,542.4,3.8,42.3,4.0,5,5,5,7,3
30,27,542.4,3.8,42.3,4.0,5,5,5,7,3
30,27,542.4,3.8,42.3,4.0,0,5,0,7,3
30,27,542.4,3.8,42.3,4.0,0,5,0,7,3
30,27,542.4,3.8,42.3,4.0,5,5,5,7,3
30,27,542.4,3.8,42.3,4.0,5,5,5,7,3
30,27,542.4,3.8,42.3,4.0,5,5,5,7,3
30,27,542.4,3.8,42.3,4.0,5,5,3,7,3
30,27,542.4,3.8,42.3,4.0,5,5,5,7,3
30,27,542.4,3.8,42.3,4.0,0,0,0,7,3
30,27,542.4,3.8,42.3,4.0,5,5,5,7,3
30,27,542.4,3.8,42.3,4.0,0,5,0,7,3
30,27,542.4,3.8,42.3,4.0,5,5,0,7,3
30,27,542.4,3.8,42.3,4.0,5,5,5,7,3
30,27,542.4,3.8,42.3,4.0,5,5,5,7,3
30,1,352.3,0.6,10.8,12.0,4,4,1,13,8
50,7,769.7,4.5,36.4,4.0,5,5,5,6,5
50,7,769.7,4.5,36.4,4.0,5,5,3,6,5
50,7,769.7,4.5,36.4,4.0,5,5,5,6,5
50,7,769.7,4.5,36.4,4.0,5,5,5,6,5
50,7,769.7,4.5,36.4,4.0,4,5,3,6,5
50,7,769.7,4.5,36.4,4.0,5,5,5,6,5
50,7,769.7,4.5,36.4,4.0,5,4,5,6,5
185,2,310.1,14.6,10.1,1.0,5,5,5,3,1
185,2,310.1,14.6,10.1,1.0,0,5,0,3,1
105,1,1170.9,16.6,36.2,6.0,5,5,0,12,11
30,1,184.9,3.2,6.8,12.0,1,1,1,8,8
90,1,321.5,17.1,4.6,6.0,5,5,5,6,7
22,6,626.9,2.0,38.8,4.0,5,3,5,6,5
22,6,626.9,2.0,38.8,4.0,5,5,5,6,5
22,6,626.9,2.0,38.8,4.0,5,5,5,6,5
22,6,626.9,2.0,38.8,4.0,5,5,5,6,5
22,6,626.9,2.0,38.8,4.0,5,5,5,6,5
22,6,626.9,2.0,38.8,4.0,5,5,5,6,5
30,7,512.3,1.5,30.4,4.0,5,5,5,9,5
30,7,512.3,1.5,30.4,4.0,5,5,5,9,5
30,7,512.3,1.5,30.4,4.0,5,5,0,9,5
30,7,512.3,1.5,30.4,4.0,5,5,5,9,5
30,7,512.3,1.5,30.4,4.0,5,5,5,9,5
30,7,512.3,1.5,30.4,4.0,5,5,5,9,5
30,7,512.3,1.5,30.4,4.0,5,5,4,9,5
55,13,415.6,4.7,21.8,8.0,5,5,5,16,8
55,13,415.6,4.7,21.8,8.0,5,5,5,16,8
55,13,415.6,4.7,21.8,8.0,5,5,2,16,8
55,13,415.6,4.7,21.8,8.0,5,5,5,16,8
55,13,415.6,4.7,21.8,8.0,5,0,5,16,8
55,13,415.6,4.7,21.8,8.0,5,5,5,16,8
55,13,415.6,4.7,21.8,8.0,5,5,5,16,8
55,13,415.6,4.7,21.8,8.0,5,5,5,16,8
55,13,415.6,4.7,21.8,8.0,5,5,1,16,8
55,13,415.6,4.7,21.8,8.0,0,5,0,16,8
55,13,415.6,4.7,21.8,8.0,5,0,5,16,8
55,13,415.6,4.7,21.8,8.0,5,5,5,16,8
55,13,415.6,4.7,21.8,8.0,5,5,5,16,8
53,37,509.3,4.7,38.2,6.0,5,5,1,7,9
53,37,509.3,4.7,38.2,6.0,5,5,0,7,9
53,37,509.3,4.7,38.2,6.0,5,5,5,7,9
53,37,509.3,4.7,38.2,6.0,5,5,5,7,9
